INSEE_COM;NOM_COM_M;INSEE_DEP;NOM_DEP;CODE_EPCI;NOM_EPCI
54437;PULLIGNY;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54438;PULNEY;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54439;PULNOY;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54440;PUXE;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54441;PUXIEUX;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54442;QUEVILLONCOURT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54443;RAON-LES-LEAU;54;MEURTHE-ET-MOSELLE;200071066;CA de Saint-Dié-Des-Vosges
54444;RAUCOURT;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54445;RAVILLE-SUR-SANON;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54446;RECHICOURT-LA-PETITE;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54447;RECLONVILLE;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54449;REHAINVILLER;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54450;REHERREY;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54451;REHON;54;MEURTHE-ET-MOSELLE;245400262;CA de Longwy
54452;REILLON;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54453;REMBERCOURT-SUR-MAD;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54455;REMENOVILLE;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54456;REMEREVILLE;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54457;REMONCOURT;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54458;REPAIX;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54459;RICHARDMENIL;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54460;ROGEVILLE;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54461;ROMAIN;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54462;ROSIERES-AUX-SALINES;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54463;ROSIERES-EN-HAYE;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54464;ROUVES;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54465;ROVILLE-DEVANT-BAYON;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54466;ROYAUMEIX;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54467;ROZELIEURES;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54468;SAFFAIS;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54469;SAINT-AIL;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54470;SAINT-BAUSSANT;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54471;SAINT-BOINGT;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54472;SAINT-CLEMENT;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54473;SAINT-FIRMIN;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54474;SAINTE-GENEVIEVE;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54475;SAINT-GERMAIN;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54476;SAINT-JEAN-LES-LONGUYON;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54477;SAINT-JULIEN-LES-GORZE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54478;SAINT-MARCEL;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54479;SAINT-MARD;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54480;SAINT-MARTIN;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54481;SAINT-MAURICE-AUX-FORGES;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54482;SAINT-MAX;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54483;SAINT-NICOLAS-DE-PORT;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54484;SAINTE-POLE;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54485;SAINT-PANCRE;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54486;SAINT-REMIMONT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54487;SAINT-REMY-AUX-BOIS;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54488;SAINT-SAUVEUR;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54489;SAINT-SUPPLET;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54490;SAIZERAIS;54;MEURTHE-ET-MOSELLE;245400601;CC du Bassin de Pompey
54491;SANCY;54;MEURTHE-ET-MOSELLE;200070290;CC Pays de l'Audunois et du Bassin de Landres
54492;SANZEY;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54493;SAULNES;54;MEURTHE-ET-MOSELLE;245400262;CA de Longwy
54494;SAULXEROTTE;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54495;SAULXURES-LES-NANCY;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54496;SAULXURES-LES-VANNES;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54497;SAXON-SION;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54498;SEICHAMPS;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54499;SEICHEPREY;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54500;SELAINCOURT;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54501;SERANVILLE;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54502;SERRES;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54504;SERROUVILLE;54;MEURTHE-ET-MOSELLE;200070290;CC Pays de l'Audunois et du Bassin de Landres
54505;SEXEY-AUX-FORGES;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54506;SEXEY-LES-BOIS;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54507;SIONVILLER;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54508;SIVRY;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54509;SOMMERVILLER;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54510;SORNEVILLE;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54511;SPONVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54512;TANCONVILLE;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54513;TANTONVILLE;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54514;TELLANCOURT;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54515;THELOD;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54516;THEY-SOUS-VAUDEMONT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54517;THEZEY-SAINT-MARTIN;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54518;THIAUCOURT-REGNIEVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54519;THIAVILLE-SUR-MEURTHE;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54520;THIEBAUMENIL;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54521;THIL;54;MEURTHE-ET-MOSELLE;245701404;CC du Pays Haut Val d'Alzette
54522;THOREY-LYAUTEY;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54523;THUILLEY-AUX-GROSEILLES;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54524;THUMEREVILLE;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54525;TIERCELET;54;MEURTHE-ET-MOSELLE;245400262;CA de Longwy
54526;TOMBLAINE;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54527;TONNOY;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54528;TOUL;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54529;TRAMONT-EMY;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54530;TRAMONT-LASSUS;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54531;TRAMONT-SAINT-ANDRE;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54532;TREMBLECOURT;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54533;TRIEUX;54;MEURTHE-ET-MOSELLE;200070290;CC Pays de l'Audunois et du Bassin de Landres
54534;TRONDES;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54535;TRONVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54536;TUCQUEGNIEUX;54;MEURTHE-ET-MOSELLE;200070290;CC Pays de l'Audunois et du Bassin de Landres
54537;UGNY;54;MEURTHE-ET-MOSELLE;245400262;CA de Longwy
54538;URUFFE;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54539;VACQUEVILLE;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54540;VAL-ET-CHATILLON;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54541;VALHEY;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54542;VALLEROY;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54543;VALLOIS;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54544;VANDELAINVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54545;VANDELEVILLE;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54546;VANDIERES;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54547;VANDŒUVRE-LES-NANCY;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54548;VANNES-LE-CHATEL;54;MEURTHE-ET-MOSELLE;245400510;CC du Pays de Colombey et du Sud Toulois
54549;VARANGEVILLE;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54550;VATHIMENIL;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54551;VAUCOURT;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54552;VAUDEMONT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54553;VAUDEVILLE;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54554;VAUDIGNY;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54555;VAXAINVILLE;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54556;VEHO;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54557;VELAINE-EN-HAYE;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54558;VELAINE-SOUS-AMANCE;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54559;VELLE-SUR-MOSELLE;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54560;VENEY;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54561;VENNEZEY;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54562;VERDENAL;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54563;VEZELISE;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54564;VIEVILLE-EN-HAYE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54565;VIGNEULLES;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54566;VILCEY-SUR-TREY;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54567;VILLACOURT;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54568;VILLE-AU-MONTOIS;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54569;VILLE-AU-VAL;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54570;VILLECEY-SUR-MAD;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54571;VILLE-EN-VERMOIS;54;MEURTHE-ET-MOSELLE;245400189;CC des Pays du Sel et du Vermois
54572;VILLE-HOUDLEMONT;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54573;VILLERS-EN-HAYE;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54574;VILLERS-LA-CHEVRE;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54575;VILLERS-LA-MONTAGNE;54;MEURTHE-ET-MOSELLE;245400262;CA de Longwy
54576;VILLERS-LE-ROND;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54577;VILLERS-LES-MOIVRONS;54;MEURTHE-ET-MOSELLE;200070589;CC de Seille et Grand Couronné
54578;VILLERS-LES-NANCY;54;MEURTHE-ET-MOSELLE;245400676;Métropole du Grand Nancy
54579;VILLERS-SOUS-PRENY;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54580;VILLERUPT;54;MEURTHE-ET-MOSELLE;245701404;CC du Pays Haut Val d'Alzette
54581;VILLE-SUR-YRON;54;MEURTHE-ET-MOSELLE;200070845;CC Orne Lorraine Confluences
54582;VILLETTE;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54583;VILLEY-LE-SEC;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54584;VILLEY-SAINT-ETIENNE;54;MEURTHE-ET-MOSELLE;200070563;CC Terres Touloises
54585;VIRECOURT;54;MEURTHE-ET-MOSELLE;200067643;CC Meurthe, Mortagne, Moselle
54586;VITERNE;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54587;VITREY;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54588;VITRIMONT;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54589;VITTONVILLE;54;MEURTHE-ET-MOSELLE;200041515;CC du Bassin de Pont-à-Mousson
54590;VIVIERS-SUR-CHIERS;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
54591;VOINEMONT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54592;VRONCOURT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54593;WAVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54594;XAMMES;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54595;XERMAMENIL;54;MEURTHE-ET-MOSELLE;200070324;CC du Territoire de Lunéville à Baccarat
54596;XEUILLEY;54;MEURTHE-ET-MOSELLE;245400171;CC Moselle et Madon
54597;XIROCOURT;54;MEURTHE-ET-MOSELLE;200035772;CC du Pays du Saintois
54598;XIVRY-CIRCOURT;54;MEURTHE-ET-MOSELLE;200070290;CC Pays de l'Audunois et du Bassin de Landres
54599;XONVILLE;54;MEURTHE-ET-MOSELLE;200070738;CC Mad et Moselle
54600;XOUSSE;54;MEURTHE-ET-MOSELLE;200069433;CC de Vezouze en Piémont
54601;XURES;54;MEURTHE-ET-MOSELLE;245400759;CC du Pays du Sanon
54602;HAN-DEVANT-PIERREPONT;54;MEURTHE-ET-MOSELLE;200043693;CC Terre Lorraine du Longuyonnais
55001;ABAINVILLE;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55002;ABAUCOURT-HAUTECOURT;55;MEUSE;245501242;CC du Pays d'Étain
55004;AINCREVILLE;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55005;AMANTY;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55007;AMBLY-SUR-MEUSE;55;MEUSE;200066165;CC Val de Meuse - Voie Sacrée
55008;AMEL-SUR-L'ETANG;55;MEUSE;200066173;CC de Damvillers Spincourt
55009;ANCEMONT;55;MEUSE;200066165;CC Val de Meuse - Voie Sacrée
55010;ANCERVILLE;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55011;ANDERNAY;55;MEUSE;245501184;CC du Pays de Revigny-sur-Ornain
55012;APREMONT-LA-FORET;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55013;ARRANCY-SUR-CRUSNE;55;MEUSE;200066173;CC de Damvillers Spincourt
55014;AUBREVILLE;55;MEUSE;200066116;CC Argonne-Meuse
55015;AULNOIS-EN-PERTHOIS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55017;AUTRECOURT-SUR-AIRE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55018;AUTREVILLE-SAINT-LAMBERT;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55021;AVILLERS-SAINTE-CROIX;55;MEUSE;245501176;CC du Territoire de Fresnes-en-Woëvre
55022;AVIOTH;55;MEUSE;245501259;CC du Pays de Montmédy
55023;AVOCOURT;55;MEUSE;200066116;CC Argonne-Meuse
55024;AZANNES-ET-SOUMAZANNES;55;MEUSE;200066173;CC de Damvillers Spincourt
55025;BAALON;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55026;BADONVILLIERS-GERAUVILLIERS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55027;BANNONCOURT;55;MEUSE;245500327;CC du Sammiellois
55028;BANTHEVILLE;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55029;BAR-LE-DUC;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55030;BAUDIGNECOURT;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55031;BAUDONVILLIERS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55032;BAUDREMONT;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55033;BAULNY;55;MEUSE;200066116;CC Argonne-Meuse
55034;BAZEILLES-SUR-OTHAIN;55;MEUSE;245501259;CC du Pays de Montmédy
55035;BAZINCOURT-SUR-SAULX;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55036;BEAUCLAIR;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55037;BEAUFORT-EN-ARGONNE;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55038;BEAULIEU-EN-ARGONNE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55039;BEAUMONT-EN-VERDUNOIS;55;MEUSE;200049187;CA du Grand Verdun
55040;BEAUSITE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55041;BEHONNE;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55042;BELLERAY;55;MEUSE;200049187;CA du Grand Verdun
55043;BELLEVILLE-SUR-MEUSE;55;MEUSE;200049187;CA du Grand Verdun
55044;BELRAIN;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55045;BELRUPT-EN-VERDUNOIS;55;MEUSE;200066165;CC Val de Meuse - Voie Sacrée
55046;BENEY-EN-WOEVRE;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55047;BETHELAINVILLE;55;MEUSE;200049187;CA du Grand Verdun
55048;BETHINCOURT;55;MEUSE;200049187;CA du Grand Verdun
55049;BEUREY-SUR-SAULX;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55050;BEZONVAUX;55;MEUSE;200049187;CA du Grand Verdun
55051;BIENCOURT-SUR-ORGE;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55053;BILLY-SOUS-MANGIENNES;55;MEUSE;200066173;CC de Damvillers Spincourt
55054;BISLEE;55;MEUSE;245500327;CC du Sammiellois
55055;BLANZEE;55;MEUSE;245501242;CC du Pays d'Étain
55057;BOINVILLE-EN-WOEVRE;55;MEUSE;245501242;CC du Pays d'Étain
55058;BONCOURT-SUR-MEUSE;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55059;BONNET;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55060;BONZEE;55;MEUSE;245501176;CC du Territoire de Fresnes-en-Woëvre
55061;LE BOUCHON-SUR-SAULX;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55062;BOUCONVILLE-SUR-MADT;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55063;BOULIGNY;55;MEUSE;200070290;CC Pays de l'Audunois et du Bassin de Landres
55064;BOUQUEMONT;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55065;BOUREUILLES;55;MEUSE;200066116;CC Argonne-Meuse
55066;BOVEE-SUR-BARBOURE;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55067;BOVIOLLES;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55068;BRABANT-EN-ARGONNE;55;MEUSE;200066116;CC Argonne-Meuse
55069;BRABANT-LE-ROI;55;MEUSE;245501184;CC du Pays de Revigny-sur-Ornain
55070;BRABANT-SUR-MEUSE;55;MEUSE;200066116;CC Argonne-Meuse
55071;BRANDEVILLE;55;MEUSE;200066173;CC de Damvillers Spincourt
55072;BRAQUIS;55;MEUSE;245501242;CC du Pays d'Étain
55073;BRAS-SUR-MEUSE;55;MEUSE;200049187;CA du Grand Verdun
55075;BRAUVILLIERS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55076;BREHEVILLE;55;MEUSE;200066173;CC de Damvillers Spincourt
55077;BREUX;55;MEUSE;245501259;CC du Pays de Montmédy
55078;BRIEULLES-SUR-MEUSE;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55079;BRILLON-EN-BARROIS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55080;BRIXEY-AUX-CHANOINES;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55081;BRIZEAUX;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55082;BROCOURT-EN-ARGONNE;55;MEUSE;200066116;CC Argonne-Meuse
55083;BROUENNES;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55084;BROUSSEY-EN-BLOIS;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55085;BROUSSEY-RAULECOURT;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55087;BURE;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55088;BUREY-EN-VAUX;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55089;BUREY-LA-COTE;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55093;BUXIERES-SOUS-LES-COTES;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55094;BUZY-DARMONT;55;MEUSE;245501242;CC du Pays d'Étain
55095;CESSE;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55096;CHAILLON;55;MEUSE;200034874;CC Côtes de Meuse Woëvre
55097;CHALAINES;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55099;CHAMPNEUVILLE;55;MEUSE;200049187;CA du Grand Verdun
55100;CHAMPOUGNY;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55101;CHARDOGNE;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55102;CHARNY-SUR-MEUSE;55;MEUSE;200049187;CA du Grand Verdun
55103;CHARPENTRY;55;MEUSE;200066116;CC Argonne-Meuse
55104;CHASSEY-BEAUPRE;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55105;CHATILLON-SOUS-LES-COTES;55;MEUSE;245501242;CC du Pays d'Étain
55106;CHATTANCOURT;55;MEUSE;200049187;CA du Grand Verdun
55107;CHAUMONT-DEVANT-DAMVILLERS;55;MEUSE;200066173;CC de Damvillers Spincourt
55108;CHAUMONT-SUR-AIRE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55109;CHAUVENCY-LE-CHATEAU;55;MEUSE;245501259;CC du Pays de Montmédy
55110;CHAUVENCY-SAINT-HUBERT;55;MEUSE;245501259;CC du Pays de Montmédy
55111;CHAUVONCOURT;55;MEUSE;245500327;CC du Sammiellois
55113;CHEPPY;55;MEUSE;200066116;CC Argonne-Meuse
55114;CHONVILLE-MALAUMONT;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55115;CIERGES-SOUS-MONTFAUCON;55;MEUSE;200066116;CC Argonne-Meuse
55116;LE CLAON;55;MEUSE;200066116;CC Argonne-Meuse
55117;CLERMONT-EN-ARGONNE;55;MEUSE;200066116;CC Argonne-Meuse
55118;CLERY-LE-GRAND;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55119;CLERY-LE-PETIT;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55120;COMBLES-EN-BARROIS;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55121;COMBRES-SOUS-LES-COTES;55;MEUSE;245501176;CC du Territoire de Fresnes-en-Woëvre
55122;COMMERCY;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
55123;LES HAUTS-DE-CHEE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55124;CONSENVOYE;55;MEUSE;200066116;CC Argonne-Meuse
55125;CONTRISSON;55;MEUSE;245501184;CC du Pays de Revigny-sur-Ornain
55127;COURCELLES-EN-BARROIS;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55128;COURCELLES-SUR-AIRE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55129;COUROUVRE;55;MEUSE;200066140;CC de l'Aire à l'Argonne
55132;COUSANCES-LES-FORGES;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55133;COUVERTPUIS;55;MEUSE;200066108;CC Haute Saulx et Perthois-Val d'Ornois
55134;COUVONGES;55;MEUSE;245501184;CC du Pays de Revigny-sur-Ornain
55137;CUISY;55;MEUSE;200066116;CC Argonne-Meuse
55138;CULEY;55;MEUSE;200033025;CA de Bar-le-Duc - Sud Meuse
55139;CUMIERES-LE-MORT-HOMME;55;MEUSE;200049187;CA du Grand Verdun
55140;CUNEL;55;MEUSE;200066132;CC du Pays de Stenay et du Val Dunois
55141;DAGONVILLE;55;MEUSE;200066157;CC de Commercy - Void - Vaucouleurs
