Zone;CodeZone;I_01_03_4;I_06_01_2;I_07_01_2;I_07_01_3;I_08_08_2;I_10_00_0;I_10_00_1;I_10_00_2;I_12_08_1;I_12_01_5;I_12_05_5;I_13_01_1;I_16_02_6;I_18_03_1;I_18_04_1;I_18_04_2;I_18_05_1;I_18_05_2;I_18_05_3;I_19_01_1;I_20_01_1;I_22_04_3;I_23_02_1;I_23_02_2;I_24_01_5;I_24_01_4;I_27_01_3;I_THD;Avancement_PCAET
CA Rambouillet Territoires;200073344;0.262425683199269;14.3519653855683;52.6016895755384;11.2898627072326;8.58708394015119;50.0341028468547;20.3524949736778;70.454591681365;1.28534458198708;13.3138215266993;2.32391314583306;8.28331332533013;7.21848473017502;0;0;100;0;18.1818181818182;9.09090909090909;18.1818181818182;60.4166666666667;22.9768137411987;22.4836091124719;65.3373411803996;7.70010651814017;9.09090909090909;7.45166684221641;41.7810449823448;NA
CC des Rives du Haut-Allier;200073393;0.457610931495343;41.6632790313682;31.3522577614856;11.2371278372809;1.42513083510179;52.8736475244712;19.9652942142095;64.9962630040396;1.11618609038753;8.10662269854356;0.530142070389081;15.552016985138;17.5440185127839;60;0;0;0;0;0;4.08163265306122;8.2089552238806;38.1767746700279;0.796256138021511;73.0632933859109;8.63408737696425;100;0.952157653627303;18.4554283003524;NA
CC Mézenc-Loire-Meygal;200073401;0.393611499697366;16.8924821865148;40.8422637147387;5.74535048762736;1.90829637259683;52.5194126940072;18.8539462360551;69.6569825031012;0.16701661086091;9.55385308697612;0.167196991676071;30.7998012916046;12.2199502783069;0;0;NA;0;0;0;0;18.9189189189189;16.737941625338;0.607732710790467;80.3094615543877;8.14405936114379;95.4545454545455;0.812398563653626;24.1920970266041;NA
CA du Puy-en-Velay;200073419;0.365406872648423;32.0141250120057;41.6893979371439;11.6529907033975;4.32299741885399;49.5411921314432;18.4024389101065;64.4765544455141;0.613036860395703;9.44367337497109;0.499914024570225;20.4107031736154;14.6777013496887;0;0;6.66666666666667;0;0;0;3.2258064516129;15.5425219941349;22.3832580041432;2.1561649129959;80.1407698201772;9.37503804804403;100;2.94728166888045;24.9057466770915;NA
CC Marches du Velay-Rochebaron;200073427;0.284890366925222;21.4838292812859;38.7353565786651;12.2184163768614;1.85259655344164;54.5315602647461;15.1791079706184;69.2007407425228;0.758165429672452;10.2771778257739;1.23641842308525;14.6019840309702;6.65243678034714;NA;0;0;NA;NA;NA;0;18.1818181818182;50.3185615183082;1.90401625957869;87.1822198044618;7.30460189919649;95.4545454545455;4.81518640386783;67.654864990689;NA
CA Vienne Condrieu;200077014;0.29038359011305;25.7141217021176;41.3993604687322;16.9847585555675;4.61905188817042;49.990402266307;16.0696905710017;66.9135550637893;1.12464442469473;13.2291720203526;2.0567149881898;11.4106216670319;7.89704407080266;0;0;11.1111111111111;0;0;0;20;34.6153846153846;0;7.96086356009194;80.5310275439574;10.3970294201657;4.54545454545455;10.1253956917414;35.4780001331174;NA
CA Coulommiers Pays de Brie;200077055;0.225283280064044;26.0554615944103;32.8710303588564;18.2934118036081;6.8096221476188;50.2111220325334;22.7747911071189;67.6412269286423;1.01039270218709;13.706909416505;0.715594648683112;10.3251161128975;6.05636331360489;NA;36.6666666666667;89.6551724137931;NA;NA;NA;0;41.0958904109589;0.928815615846342;20.4880683646007;68.9628529187713;6.44303950388596;18.1818181818182;8.29617800689251;34.0452417709654;NA
CC du Plateau d'Hauteville;240100578;0.434497657469549;27.6701627406413;40.8987394520622;10.5102577999522;6.20364118521293;51.2961329033326;23.0544737571588;67.6681949697299;0;11.1431316042267;0.125311492714751;31.8905472636816;16.2592795632813;NA;0;0;NA;NA;NA;0;20;0.659258774401044;2.02195376403707;78.9716864186635;4.74533375514078;77.2727272727273;2.73395826270698;21.1383622828784;NA
CC de la Côtière à Montluel;240100610;0.193824125313713;10.1476345915221;35.614048310163;13.9115201761601;3.92702762431354;53.0358432751842;16.4378526691612;72.4103430686883;0.896035659009731;12.4428179322964;3.33319862509363;5.05935556811758;7.12243087542614;NA;0;0;0;0;0;29.4117647058824;33.3333333333333;16.8519765754886;11.0624808145596;76.77485995438;4.52135311767849;0;14.0741170295414;33.0808233913554;NA
CC du Pays de Gex;240100750;0.162473612740078;17.9484504323304;56.0684861301258;10.7255533241966;8.22060447765891;53.7464788359624;18.061304460798;72.6489655595641;0.830682950901463;15.0690366608475;2.07585926154082;9.68358300214002;6.61713675792236;0;0;0;0;0;0;9.09090909090909;13.3333333333333;36.261161618223;8.76110808713435;78.2053504971422;6.50618087182824;100;11.138447719225;81.9758910656717;NA
CC de Miribel et du Plateau;240100800;0.246716393050678;15.7292587912293;46.7603343513979;13.4699995857506;4.85068371952168;50.9268875826923;16.5447687344279;68.5613319792138;0.4680841388571;11.9335620148041;5.16136636689349;5.82871110275454;5.3830298668045;NA;0;33.3333333333333;11.1111111111111;33.3333333333333;0;25;45.4545454545455;16.1814199038761;10.9813073346274;78.716020629916;6.92610709493096;0;24.9395793512267;15.2890940513007;NA
