dept,siren,raison_sociale,nature_juridique,mode_financ,nb_membres,total_pop_tot,total_pop_mun,dep_com,insee,siren_membre,nom_membre,ptot_2019,pmun_2019
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56260,215602608,Vannes,55573,53218
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56206,215602061,Saint-Avé,11677,11342
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56243,215602434,Séné,9205,8949
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56240,215602400,Sarzeau,8041,7842
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56251,200055952,Theix-Noyalo,8007,7808
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56164,215601642,Ploeren,6805,6594
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56053,215600537,Elven,6012,5868
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56158,215601584,Plescop,5901,5708
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56003,215600032,Arradon,5543,5369
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56067,215600677,Grand-Champ,5479,5350
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56008,215600081,Baden,4501,4376
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56248,215602483,Surzur,4418,4326
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56231,215602319,Saint-Nolff,3842,3719
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56247,215602475,Sulniac,3678,3591
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56137,215601378,Monterblanc,3342,3267
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56167,215601675,Plougoumelen,2525,2461
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56262,215602624,Bono,2388,2347
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56255,215602558,Treffléan,2317,2260
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56132,215601329,Meucon,2302,2249
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56042,215600420,Colpo,2264,2227
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56005,215600057,Arzon,2130,2085
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56157,215601576,Plaudren,1947,1916
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56115,215601154,Locmaria-Grand-Champ,1734,1706
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56120,215601204,Locqueltas,1732,1695
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56214,215602145,Saint-Gildas-de-Rhuys,1660,1634
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56259,215602590,La Trinité-Surzur,1586,1563
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56022,215600222,Brandivy,1306,1281
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56254,215602541,Trédion,1278,1252
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56252,215602525,Le Tour-du-Parc,1267,1241
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56205,215602053,Saint-Armel,921,893
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56106,215601063,Larmor-Baden,915,896
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56084,215600842,Le Hézo,811,798
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56087,215600875,Île-aux-Moines,619,604
56,200067932,CA Golfe du Morbihan - Vannes Agglomération,CA,FPU,34,171960,166661,56,56088,215600883,Île-d'Arz,234,226
56,245600440,CC de Blavet Bellevue Océan,CC,FA,5,18338,17872,56,56094,215600941,Kervignac,6773,6578
56,245600440,CC de Blavet Bellevue Océan,CC,FA,5,18338,17872,56,56169,215601691,Plouhinec,5435,5313
56,245600440,CC de Blavet Bellevue Océan,CC,FA,5,18338,17872,56,56130,215601303,Merlevenez,3278,3212
56,245600440,CC de Blavet Bellevue Océan,CC,FA,5,18338,17872,56,56148,215601485,Nostang,1567,1529
56,245600440,CC de Blavet Bellevue Océan,CC,FA,5,18338,17872,56,56220,215602202,Sainte-Hélène,1285,1240
56,245600465,CC de Belle Ile en Mer,CC,FPU,4,5532,5396,56,56152,215601527,Le Palais,2612,2555
56,245600465,CC de Belle Ile en Mer,CC,FPU,4,5532,5396,56,56009,215600099,Bangor,1014,990
56,245600465,CC de Belle Ile en Mer,CC,FPU,4,5532,5396,56,56241,215602418,Sauzon,1009,981
56,245600465,CC de Belle Ile en Mer,CC,FPU,4,5532,5396,56,56114,215601147,Locmaria,897,870
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56184,215601840,Questembert,7783,7454
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56123,215601238,Malansac,2225,2184
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56015,215600156,Berric,1870,1843
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56028,215600289,Caden,1702,1650
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56135,215601352,Molac,1577,1549
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56171,215601717,Pluherlin,1576,1526
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56261,215602616,La Vraie-Croix,1483,1454
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56111,215601113,Limerzel,1383,1348
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56109,215601097,Lauzach,1143,1133
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56108,215601089,Larré,1049,1029
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56218,215602186,Saint-Gravé,749,743
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56045,215600453,Le Cours,678,669
56,245614383,CC Questembert Communauté,CC,FPU,13,23866,23209,56,56196,215601964,Rochefort-en-Terre,648,627
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56066,215600669,Gourin,4044,3887
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56057,215600578,Le Faouët,2876,2811
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56081,215600818,Guiscriff,2180,2127
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56100,215601006,Langonnet,1867,1808
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56014,215600149,Berné,1670,1518
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56131,215601311,Meslan,1457,1426
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56163,215601634,Ploërdut,1247,1216
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56105,215601055,Lanvénégen,1205,1175
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56170,215601709,Plouray,1171,1142
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56182,215601824,Priziac,1169,981
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56073,215600735,Guémené-sur-Scorff,1099,1082
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56113,215601139,Locmalo,927,906
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56110,215601105,Lignol,889,869
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56048,215600487,Le Croisty,739,708
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56199,215601998,Roudouallec,732,719
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56201,215602012,Le Saint,604,591
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56210,215602103,Saint-Caradec-Trégomel,483,476
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56264,215602640,Kernascléden,415,404
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56099,215600990,Langoëlan,386,380
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56238,215602384,Saint-Tugdual,374,370
56,245614417,CC Roi Morvan Communauté,CC,FPU,21,25880,24936,56,56156,215601568,Persquen,346,340
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56178,215601782,Pontivy,15562,14491
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56151,215601519,Noyal-Pontivy,3776,3659
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56041,215600412,Cléguérec,3054,2945
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56024,215600248,Bréhan,2355,2314
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56246,215602467,Le Sourn,2157,2112
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56190,215601907,Réguiny,2037,2000
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56237,215602376,Saint-Thuriau,1936,1858
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56125,215601253,Malguénac,1886,1835
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56198,215601980,Rohan,1685,1635
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56047,215600479,Crédin,1573,1543
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56146,215601469,Neulliac,1464,1417
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56076,215600768,Guern,1367,1325
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56160,215601600,Pleugriffet,1277,1255
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56213,215602137,Saint-Gérand,1140,1109
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56215,215602152,Saint-Gonnery,1111,1088
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56189,215601899,Radenac,1073,1053
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56092,215600925,Kerfourn,864,848
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56093,215600933,Kergrist,734,722
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56242,215602426,Séglien,697,680
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56203,215602038,Saint-Aignan,603,591
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56072,215600727,Gueltas,526,512
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56245,215602459,Silfiac,443,437
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,22,22285,212202857,Saint-Connec,262,255
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56209,215602095,Sainte-Brigitte,182,177
56,245614433,CC Pontivy Communauté,CC,FPU,25,47933,46027,56,56049,215600495,Croixanvec,169,166
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57463,215704636,Metz,119856,117890
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57480,215704800,Montigny-lès-Metz,22143,21713
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57751,215707514,Woippy,14240,14103
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57447,215704479,Marly,10286,10049
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57487,215704875,Moulins-lès-Metz,5155,5093
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57032,215700329,Ars-sur-Moselle,4732,4685
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57049,215700493,Le Ban-Saint-Martin,4440,4340
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57412,215704123,Longeville-lès-Metz,4128,4068
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57616,215706169,Saint-Julien-lès-Metz,3450,3366
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57642,215706425,Scy-Chazelles,2759,2670
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57017,215700170,Amanvillers,2200,2176
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57545,215705450,Plappeville,2084,2009
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57134,215701343,Châtel-Saint-Germain,2005,1853
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57534,215705344,Peltre,1971,1861
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57039,215700394,Augny,1906,1875
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57622,215706227,Saint-Privat-la-Montagne,1861,1843
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57415,215704156,Lorry-lès-Metz,1845,1767
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57634,215706342,Saulny,1437,1389
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57601,215706011,Rozérieulles,1420,1377
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57454,215704545,Mécleuves,1188,1164
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57385,215703851,Laquenexy,1157,1139
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57351,215703513,Jury,1055,1034
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57510,215705104,Noisseville,1029,1019
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57031,215700311,Ars-Laquenexy,944,929
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57452,215704529,La Maxe,901,881
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57693,215706938,Vantoux,887,868
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57162,215701624,Cuvry,847,839
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57256,215702564,Gravelotte,834,830
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57701,215707019,Vaux,827,803
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57396,215703968,Lessy,778,749
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57212,215702127,Féy,757,743
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57146,215701467,Coin-lès-Cuvry,727,710
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57512,215705120,Nouilly,712,705
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57445,215704453,Marieulles,705,697
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57553,215705534,Pournoy-la-Chétive,648,642
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57552,215705526,Pouilly,628,620
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57707,215707076,Vernéville,626,618
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57140,215701400,Chesny,617,603
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57624,215706243,Sainte-Ruffine,580,553
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57352,215703521,Jussy,471,454
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57142,215701426,Chieulles,424,417
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57694,215706946,Vany,396,390
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57147,215701475,Coin-sur-Seille,352,338
57,200039865,Metz Métropole,METRO,FPU,44,226287,222146,57,57467,215704677,Mey,279,274
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57572,215705724,Rémilly,2162,2059
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57708,215707084,Verny,2057,1940
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57218,215702184,Fleury,1207,1179
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57655,215706557,Solgne,1171,1105
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57422,215704222,Louvigny,916,909
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57137,215701376,Cheminot,786,773
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57547,215705476,Pommérieux,707,697
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57057,215700576,Béchy,652,641
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57554,215705542,Pournoy-la-Grasse,616,598
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57425,215704255,Luppy,575,569
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57652,215706524,Sillegny,474,469
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57392,215703927,Lemud,460,457
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57548,215705484,Pontoy,430,428
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57527,215705278,Orny,369,365
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57715,215707159,Vigny,352,349
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57251,215702515,Goin,335,333
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57617,215706177,Saint-Jure,308,302
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57020,215700204,Ancerville,303,301
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57139,215701392,Chérisey,302,298
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57605,215706052,Sailly-Achâtel,293,288
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57075,215700758,Beux,273,265
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57037,215700378,Aube,272,267
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57532,215705328,Pagny-lès-Goin,246,242
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57643,215706433,Secourt,204,199
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57671,215706714,Thimonville,156,156
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57472,215704727,Moncheux,152,150
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57127,215701277,Chanville,129,126
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57220,215702200,Flocourt,120,118
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57403,215704032,Liéhon,113,110
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57116,215701160,Buchy,109,108
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57231,215702317,Foville,102,102
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57676,215706763,Tragny,102,100
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57653,215706532,Silly-en-Saulnois,32,31
57,200039907,CC du Sud Messin,CC,FPU,34,16517,16065,57,57737,215707373,Vulmont,32,31
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57433,215704339,Maizières-lès-Metz,11394,11232
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57283,215702838,Hagondange,9372,9275
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57663,215706631,Talange,7873,7699
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57474,215704743,Mondelange,5810,5739
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57242,215702424,Gandrange,2886,2846
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57582,215705823,Richemont,2054,2013
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57193,215701939,Ennery,2034,2010
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57043,215700436,Ay-sur-Moselle,1530,1499
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57028,215700287,Argancy,1370,1351
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57211,215702119,Fèves,1091,1074
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57677,215706771,Trémery,1078,1060
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57511,215705112,Norroy-le-Veneur,1041,1018
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57645,215706458,Semécourt,984,974
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57546,215705468,Plesnois,854,825
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57129,215701293,Charly-Oradour,701,680
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57303,215703034,Hauconcourt,643,635
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57219,215702192,Flévy,573,567
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57125,215701251,Chailly-lès-Ennery,370,364
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57438,215704388,Malroy,364,360
57,200039949,CC Rives de Moselle,CC,FPU,20,52189,51388,57,57024,215700246,Antilly,167,167
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57106,215701061,Bouzonville,4055,3970
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57650,215706508,Sierck-les-Bains,1750,1733
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57235,215702358,Freistroff,1094,1074
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57026,215700261,Apach,1048,1031
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57186,215701863,Ébersviller,960,941
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57740,215707407,Waldwisse,845,833
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57213,215702135,Filstroff,797,780
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57576,215705765,Rettel,790,726
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57341,215703414,Hunting,751,732
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57604,215706045,Rustroff,617,606
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57439,200084853,Manderen-Ritzing  ,601,587
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57371,215703711,Haute-Kontz,594,586
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57361,215703612,Kerling-lès-Sierck,581,565
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57136,215701368,Chémery-les-Deux,563,557
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57700,215707001,Vaudreching,560,546
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57152,215701525,Contz-les-Bains,522,509
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57025,215700253,Anzeling,520,513
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57309,215703091,Heining-lès-Bouzonville,497,488
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57739,215707399,Waldweistroff,496,493
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57640,215706409,Schwerdorff,486,472
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57365,215703653,Kirschnaumen,477,469
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57322,215703224,Hestroff,468,454
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57079,215700790,Bibiche,460,451
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57479,215704792,Montenach,459,455
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57110,215701103,Brettnach,451,447
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57329,215703299,Holling,444,439
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57273,215702739,Guerstling,425,417
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57016,215700162,Alzing,405,397
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57167,215701673,Dalstein,360,354
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57502,215705021,Neunkirchen-lès-Bouzonville,353,344
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57286,215702861,Halstroff,330,320
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57215,215702150,Flastroff,326,322
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57259,215702598,Grindorff-Bizing,325,318
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57364,215703646,Kirsch-lès-Sierck,315,310
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57610,215706102,Saint-François-Lacroix,312,302
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57569,215705690,Rémeling,308,302
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57387,215703877,Laumesfeld,277,276
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57388,215703885,Launstroff,267,262
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57459,215704594,Merschweiller,237,236
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57149,215701491,Colmen,204,200
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57567,215705674,Rémelfang,175,173
57,200067486,CC Bouzonvillois-Trois Frontières,CC,FPU,42,25648,25131,57,57457,215704578,Menskirch,143,141
57,200067502,CA Saint-Avold Synergie,CA,FPU,41,54561,53373,57,57606,215706060,Saint-Avold,15861,15446
57,200067502,CA Saint-Avold Synergie,CA,FPU,41,54561,53373,57,57336,215703364,L'Hôpital,5477,5411
57,200067502,CA Saint-Avold Synergie,CA,FPU,41,54561,53373,57,57224,215702242,Folschviller,4111,4041
57,200067502,CA Saint-Avold Synergie,CA,FPU,41,54561,53373,57,57483,215704834,Morhange,3549,3465
57,200067502,CA Saint-Avold Synergie,CA,FPU,41,54561,53373,57,57123,215701236,Carling,3483,3439
